19	67
19	85
19	89
19	201
20	27
20	32
20	41
20	45
20	50
20	52
20	55
20	71
20	74
20	76
20	77
20	83
20	84
20	89
20	96
20	191
21	3
21	19
21	23
21	27
21	39
21	40
21	41
21	47
21	48
21	73
21	74
21	80
21	85
21	94
21	116
21	193
22	3
22	24
22	33
22	50
22	62
22	64
22	67
22	72
22	73
22	74
22	76
22	85
22	88
22	89
22	144
22	180
23	3
23	11
23	13
23	14
23	19
23	21
23	34
23	41
23	46
23	50
23	64
23	75
23	85
23	91
23	94
23	237
24	1
24	13
24	19
24	22
24	25
24	27
24	33
24	54
24	59
24	64
24	67
24	70
24	71
24	87
24	91
24	117
25	11
25	24
25	34
25	43
25	47
25	62
25	72
25	73
25	75
25	79
25	85
25	86
25	87
25	90
25	93
25	225
26	5
26	6
26	14
26	16
26	29
26	39
26	42
26	43
26	49
26	51
26	52
26	55
26	66
26	75
26	96
26	146
27	1
27	13
27	20
27	21
27	24
27	34
27	45
27	59
27	60
27	62
27	72
27	79
27	91
27	93
27	94
27	266
28	8
28	10
28	16
28	34
28	36
28	43
28	48
28	52
28	54
28	57
28	58
28	76
28	84
28	94
28	132
28	163
29	7
29	26
29	35
29	37
29	43
29	44
29	66
29	68
29	75
29	77
29	78
29	81
29	82
29	92
29	96
29	241
30	4
30	8
30	10
30	32
30	33
30	40
30	52
30	58
30	68
30	69
30	70
30	71
30	78
30	84
30	85
30	109
31	15
31	33
31	37
31	38
31	40
31	49
31	57
31	68
31	75
31	81
31	82
31	87
31	88
31	90
31	95
31	228
32	2
32	7
32	9
32	20
32	30
32	33
32	36
32	41
32	53
32	55
32	66
32	71
32	72
32	80
32	86
32	224
33	4
33	17
33	22
33	24
33	30
33	31
33	32
33	36
33	45
33	48
33	69
33	70
33	71
33	76
33	86
33	216
34	3
34	11
34	15
34	23
34	25
34	27
34	28
34	47
34	54
34	59
34	62
34	74
34	87
34	88
34	95
34	148
35	2
35	4
35	7
35	14
35	29
35	39
35	40
35	42
35	47
35	55
35	56
35	60
35	82
35	83
35	92
35	246
36	2
36	6
36	7
36	12
36	28
36	32
36	33
36	37
36	48
36	52
36	54
36	58
36	89
36	92
36	96
36	110
37	5
37	6
37	13
37	29
37	31
37	36
37	40
37	50
37	51
37	52
37	57
37	65
37	66
37	82
37	95
37	199
38	1
38	4
38	31
38	39
38	49
38	52
38	56
38	57
38	65
38	70
38	73
38	75
38	83
38	95
38	202
38	203
39	6
39	7
39	11
39	21
39	26
39	35
39	38
39	40
39	46
39	68
39	75
39	83
39	86
39	93
39	115
39	137
40	4
40	21
40	30
40	31
40	35
40	37
40	39
40	46
40	47
40	60
40	65
40	66
40	75
40	76
40	167
40	234
41	1
41	9
41	13
41	18
41	20
41	21
41	23
41	32
41	47
41	54
41	64
41	79
41	85
41	87
41	95
41	194
42	1
42	5
42	18
42	26
42	35
42	44
42	49
42	56
42	57
42	78
42	81
42	83
42	87
42	92
42	158
42	170
43	4
43	6
43	8
43	13
43	25
43	26
43	28
43	29
43	44
43	46
43	49
43	51
43	66
43	81
43	92
43	277
44	10
44	12
44	15
44	29
44	42
44	43
44	46
44	49
44	51
44	60
44	68
44	75
44	77
44	79
44	92
44	261
45	20
45	27
45	33
45	50
45	52
45	61
45	63
45	69
45	71
45	76
45	78
45	82
45	89
45	91
45	96
45	113
46	11
46	23
46	39
46	40
46	43
46	44
46	49
46	55
46	60
46	61
46	65
46	82
46	93
46	95
46	118
46	287
47	9
47	15
47	19
47	21
47	25
47	34
47	35
47	40
47	41
47	67
47	72
47	74
47	77
47	85
47	88
47	165
48	2
48	8
48	17
48	21
48	28
48	33
48	36
48	49
48	50
48	61
48	69
48	70
48	75
48	84
48	91
48	204
49	9
49	15
49	18
49	26
49	31
49	38
49	42
49	43
49	44
49	46
49	48
49	65
49	87
49	93
49	95
49	193
50	3
50	17
50	20
50	22
50	23
50	37
50	45
50	48
50	53
50	55
50	58
50	69
50	78
50	80
50	96
50	138
51	2
51	4
51	5
51	14
51	26
51	37
51	43
51	44
51	53
51	57
51	65
51	68
51	83
51	88
51	89
51	190
52	10
52	16
52	20
52	26
52	28
52	30
52	36
52	37
52	38
52	45
52	70
52	76
52	78
52	85
52	96
52	257
53	7
53	10
53	13
53	16
53	32
53	50
53	51
53	62
53	67
53	69
53	77
53	78
53	80
53	89
53	96
53	175
54	2
54	10
54	16
54	24
54	28
54	34
54	36
54	41
54	55
54	61
54	68
54	69
54	70
54	77
54	89
54	185
55	2
55	16
55	20
55	26
55	32
55	35
55	46
55	50
55	54
55	58
55	67
55	76
55	77
55	84
55	96
55	166
56	4
56	11
56	13
56	14
56	15
56	16
56	17
56	35
56	38
56	42
56	66
56	75
56	82
56	92
56	93
56	109
57	14
57	15
57	19
57	28
57	31
57	37
57	38
57	42
57	51
57	58
57	60
57	65
57	82
57	85
57	93
57	285
58	5
58	6
58	8
58	16
58	17
58	28
58	30
58	36
58	50
58	55
58	57
58	63
58	76
58	77
58	86
58	192
59	3
59	11
59	12
59	13
59	17
59	19
59	24
59	27
59	34
59	64
59	65
59	77
59	90
59	94
59	153
59	168
60	4
60	6
60	14
60	19
60	27
60	35
60	40
60	44
60	46
60	57
60	66
60	83
60	91
60	96
60	106
60	288
61	7
61	8
61	10
61	17
61	45
61	46
61	48
61	54
61	71
61	72
61	78
61	79
61	81
61	86
61	156
61	228
62	1
62	13
62	22
62	25
62	27
62	34
62	53
62	63
62	66
62	71
62	73
62	74
62	85
62	91
62	95
62	157
63	4
63	12
63	45
63	58
63	62
63	72
63	73
63	74
63	79
63	87
63	88
63	90
63	91
63	93
63	139
63	169
64	1
64	12
64	22
64	23
64	24
64	41
64	59
64	67
64	72
64	75
64	82
64	88
64	90
64	92
64	133
64	230
65	10
65	11
65	37
65	38
65	40
65	46
65	49
65	51
65	57
65	59
65	66
65	67
65	81
65	83
65	95
65	202
66	5
66	26
66	29
66	32
66	37
66	40
66	43
66	56
66	60
66	62
66	65
66	76
66	84
66	92
66	130
66	211
67	12
67	18
67	19
67	22
67	24
67	47
67	53
67	55
67	64
67	65
67	71
67	72
67	85
67	90
67	94
67	145
68	2
68	5
68	6
68	8
68	15
68	29
68	30
68	31
68	39
68	44
68	51
68	54
68	82
68	92
68	95
68	155
69	8
69	9
69	30
69	33
69	45
69	48
69	50
69	53
69	54
69	77
69	84
69	85
69	89
69	90
69	94
69	264
70	2
70	9
70	12
70	16
70	24
70	30
70	33
70	38
70	48
70	52
70	54
70	71
70	84
70	86
70	96
70	98
71	20
71	24
71	30
71	32
71	33
71	45
71	61
71	62
71	67
71	70
71	76
71	77
71	78
71	80
71	179
71	195
72	3
72	5
72	18
72	22
72	25
72	27
72	32
72	47
72	61
72	63
72	64
72	67
72	73
72	87
72	89
72	121
73	3
73	9
73	16
73	21
73	22
73	25
73	38
73	62
73	63
73	72
73	82
73	84
73	90
73	94
73	206
73	227
74	1
74	2
74	6
74	18
74	20
74	21
74	22
74	34
74	47
74	62
74	63
74	79
74	88
74	90
74	92
74	134
75	4
75	6
75	23
75	25
75	26
75	29
75	31
75	38
75	39
75	40
75	44
75	48
75	56
75	64
75	82
75	255
76	7
76	20
76	22
76	28
76	33
76	40
76	45
76	52
76	55
76	58
76	66
76	71
76	80
76	81
76	100
76	141
77	7
77	17
77	20
77	29
77	44
77	47
77	53
77	54
77	55
77	58
77	59
77	69
77	71
77	78
77	89
77	196
78	2
78	15
78	17
78	29
78	30
78	42
78	45
78	50
78	52
78	53
78	61
78	71
78	77
78	80
78	92
78	262
79	3
79	9
79	12
79	14
79	18
79	25
79	27
79	41
79	44
79	61
79	63
79	74
79	80
79	91
79	174
79	235
80	1
80	2
80	7
80	10
80	16
80	21
80	32
80	50
80	53
80	71
80	76
80	78
80	79
80	94
80	96
80	214
81	5
81	15
81	29
81	31
81	42
81	43
81	61
81	65
81	76
81	82
81	83
81	84
81	88
81	93
81	122
81	128
82	3
82	15
82	29
82	31
82	35
82	37
82	45
82	46
82	56
82	57
82	64
82	68
82	73
82	75
82	81
82	149
83	1
83	6
83	14
83	18
83	20
83	35
83	38
83	39
83	42
83	51
83	60
83	65
83	81
83	86
83	93
83	207
84	5
84	7
84	8
84	17
84	20
84	28
84	30
84	48
84	55
84	66
84	69
84	70
84	73
84	81
84	86
84	206
85	1
85	18
85	19
85	21
85	22
85	23
85	25
85	30
85	41
85	47
85	52
85	57
85	62
85	67
85	69
85	105
86	2
86	8
86	10
86	14
86	16
86	25
86	32
86	33
86	39
86	58
86	61
86	70
86	83
86	84
86	89
86	115
87	11
87	13
87	15
87	24
87	25
87	31
87	34
87	41
87	42
87	49
87	63
87	72
87	88
87	91
87	108
87	275
88	9
88	10
88	12
88	22
88	31
88	34
88	47
88	51
88	63
88	64
88	74
88	81
88	87
88	90
88	94
88	221
89	8
89	10
89	19
89	20
89	22
89	36
89	45
89	51
89	53
89	54
89	69
89	72
89	77
89	86
89	96
89	270
90	6
90	10
90	11
90	18
90	25
90	31
90	59
90	63
90	64
90	67
90	69
90	73
90	74
90	88
90	91
90	279
91	9
91	11
91	17
91	18
91	23
91	24
91	27
91	45
91	48
91	60
91	62
91	63
91	79
91	87
91	90
91	97
92	6
92	15
92	29
92	35
92	36
92	42
92	43
92	44
92	56
92	64
92	66
92	68
92	74
92	78
92	95
92	283
93	4
93	5
93	14
93	18
93	25
93	27
93	39
93	46
93	49
93	56
93	57
93	63
93	81
93	83
93	95
93	224
94	8
94	9
94	12
94	18
94	21
94	23
94	27
94	28
94	59
94	67
94	69
94	73
94	80
94	88
94	161
94	168
95	4
95	12
95	31
95	34
95	37
95	38
95	41
95	46
95	49
95	62
95	65
95	68
95	92
95	93
95	111
95	172
96	9
96	20
96	26
96	29
96	36
96	45
96	50
96	52
96	53
96	55
96	60
96	70
96	80
96	89
96	178
96	183
97	91
97	100
97	109
97	122
97	132
97	137
97	141
97	148
97	160
97	170
97	179
97	180
97	182
97	185
97	188
97	189
98	70
98	102
98	103
98	118
98	131
98	132
98	135
98	149
98	152
98	157
98	169
98	170
98	177
98	181
98	185
98	212
99	103
99	111
99	122
99	123
99	126
99	129
99	150
99	155
99	159
99	172
99	177
99	182
99	184
99	187
99	241
99	252
100	76
100	97
100	104
100	115
100	117
100	121
100	127
100	133
100	162
100	163
100	165
100	166
100	167
100	174
100	187
100	190
101	109
101	111
101	119
101	123
101	126
101	137
101	138
101	140
101	146
101	152
101	153
101	162
101	165
101	176
101	179
101	238
102	98
102	103
102	107
102	126
102	135
102	137
102	156
102	159
102	162
102	170
102	172
102	176
102	178
102	184
102	189
102	217
103	98
103	99
103	102
103	112
103	118
103	122
103	138
103	144
103	151
103	154
103	156
103	163
103	175
103	178
103	192
103	265
104	11
104	100
104	114
104	116
104	123
104	124
104	139
104	153
104	158
104	169
104	171
104	175
104	186
104	187
104	190
104	191
105	85
105	108
105	112
105	117
105	121
105	125
105	139
105	141
105	142
105	152
105	165
105	167
105	183
105	184
105	190
105	191
106	60
106	111
106	112
106	120
106	130
106	137
106	140
106	148
106	152
106	153
106	161
106	173
106	178
106	189
106	190
106	280
107	102
107	113
107	118
107	122
107	126
107	133
107	134
107	135
107	152
107	153
107	154
107	156
107	160
107	178
107	184
107	245
108	87
108	105
108	112
108	113
108	117
108	129
108	142
108	145
108	158
108	159
108	164
108	165
108	166
108	175
108	191
108	260
109	30
109	56
109	97
109	101
109	115
109	130
109	136
109	141
109	148
109	164
109	169
109	173
109	178
109	180
109	182
109	192
110	36
110	114
110	116
110	117
110	121
110	122
110	123
110	127
110	133
110	135
110	137
110	139
110	158
110	164
110	169
110	186
111	95
111	99
111	101
111	106
111	132
111	136
111	143
111	144
111	153
111	160
111	164
111	176
111	181
111	188
111	189
111	236
112	103
112	105
112	106
112	108
112	114
112	117
112	118
112	127
112	128
112	133
112	134
112	145
112	158
112	163
112	165
112	238
113	45
113	107
113	108
113	131
113	133
113	134
113	144
113	151
113	155
113	156
113	157
113	159
113	161
113	177
113	189
113	274
114	104
114	110
114	112
114	121
114	128
114	130
114	135
114	140
114	142
114	149
114	164
114	165
114	168
114	175
114	183
114	269
115	39
115	86
115	100
115	109
115	120
115	130
115	137
115	140
115	147
115	151
115	161
115	162
115	166
115	176
115	180
115	188
116	21
116	104
116	110
116	124
116	127
116	129
116	131
116	142
116	145
116	146
116	148
116	161
116	165
116	167
116	175
116	191
117	24
117	100
117	105
117	108
117	110
117	112
117	121
117	123
117	127
117	132
117	133
117	138
117	146
117	169
117	173
117	186
118	46
118	98
118	103
118	107
118	112
118	125
118	129
118	155
118	156
118	158
118	170
118	174
118	176
118	177
118	186
118	192
119	101
119	120
119	130
119	136
119	138
119	140
119	143
119	150
119	152
119	153
119	166
119	170
119	176
119	177
119	187
119	209
120	106
120	115
120	119
120	123
120	130
120	136
120	144
120	145
120	148
120	160
120	161
120	165
120	172
120	173
120	179
120	215
121	72
121	100
121	105
121	110
121	114
121	117
121	153
121	165
121	167
121	168
121	171
121	175
121	179
121	190
121	191
121	274
122	81
122	97
122	99
122	103
122	107
122	110
122	129
122	131
122	144
122	168
122	170
122	172
122	177
122	181
122	185
122	190
123	99
123	101
123	104
123	110
123	117
123	120
123	136
123	141
123	147
123	148
123	152
123	160
123	173
123	182
123	267
123	269
124	104
124	116
124	127
124	128
124	133
124	136
124	142
124	145
124	146
124	148
124	157
124	160
124	162
124	163
124	183
124	237
125	105
125	118
125	131
125	132
125	146
125	150
125	155
125	156
125	157
125	170
125	173
125	174
125	177
125	184
125	185
125	279
126	99
126	101
126	102
126	107
126	129
126	151
126	157
126	159
126	169
126	172
126	174
126	175
126	180
126	184
126	185
126	213
127	100
127	110
127	112
127	116
127	117
127	124
127	133
127	136
127	139
127	140
127	164
127	169
127	173
127	175
127	188
127	208
128	81
128	112
128	114
128	124
128	133
128	139
128	141
128	142
128	147
128	150
128	162
128	163
128	166
128	177
128	183
128	186
129	99
129	108
129	116
129	118
129	122
129	126
129	135
129	139
129	149
129	155
129	174
129	177
129	181
129	189
129	219
129	247
130	66
130	106
130	109
130	114
130	115
130	119
130	120
130	148
130	155
130	156
130	160
130	161
130	182
130	189
130	192
130	280
131	14
131	98
131	113
131	116
131	122
131	125
131	135
131	136
131	149
131	151
131	154
131	156
131	169
131	172
131	178
131	190
132	28
132	97
132	98
132	111
132	117
132	125
132	137
132	140
132	143
132	147
132	152
132	153
132	155
132	171
132	173
132	188
133	64
133	100
133	107
133	110
133	112
133	113
133	117
133	124
133	127
133	128
133	145
133	157
133	158
133	167
133	182
133	190
134	74
134	107
134	112
134	113
134	144
134	149
134	151
134	154
134	157
134	159
134	161
134	167
134	170
134	178
134	183
134	184
135	98
135	102
135	107
135	110
135	114
135	129
135	131
135	137
135	146
135	149
135	151
135	157
135	181
135	184
135	192
135	276
136	109
136	111
136	119
136	120
136	123
136	124
136	127
136	131
136	140
136	141
136	147
136	171
136	176
136	178
136	187
136	231
137	39
137	97
137	101
137	102
137	106
137	110
137	115
137	132
137	135
137	138
137	140
137	147
137	160
137	164
137	182
137	188
138	50
138	101
138	103
138	117
138	119
138	137
138	143
138	152
138	153
138	156
138	161
138	171
138	173
138	179
138	180
138	222
139	63
139	104
139	105
139	110
139	127
139	128
139	129
139	142
139	145
139	149
139	162
139	175
139	176
139	183
139	184
139	186
140	7
140	101
140	106
140	114
140	115
140	119
140	127
140	132
140	136
140	137
140	148
140	155
140	180
140	181
140	182
140	188
141	76
141	97
141	105
141	109
141	123
141	128
141	136
141	143
141	160
141	167
141	172
141	173
141	176
141	179
141	180
141	187
142	9
142	105
142	108
142	114
142	116
142	124
142	128
142	139
142	147
142	149
142	164
142	166
142	175
142	176
142	188
142	251
143	111
143	119
143	132
143	138
143	141
143	157
143	159
143	161
143	167
143	171
143	173
143	176
143	179
143	180
143	184
143	256
144	22
144	103
144	111
144	113
144	120
144	122
144	134
144	150
144	154
144	159
144	174
144	177
144	189
144	191
144	192
144	284
145	67
145	108
145	112
145	116
145	120
145	124
145	133
145	139
145	146
145	162
145	166
145	167
145	174
145	185
145	190
145	192
146	26
146	101
146	116
146	117
146	124
146	125
146	135
146	145
146	158
146	162
146	163
146	164
146	169
146	179
146	186
146	200
147	115
147	123
147	128
147	132
147	136
147	137
147	142
147	153
147	158
147	171
147	174
147	179
147	182
147	187
147	248
147	271
148	10
148	34
148	97
148	106
148	109
148	116
148	120
148	123
148	124
148	130
148	140
148	153
148	154
148	186
148	188
148	189
149	82
149	98
149	114
149	129
149	131
149	134
149	135
149	139
149	142
149	150
149	154
149	157
149	174
149	178
149	181
149	210
150	99
150	119
150	125
150	128
150	144
150	149
150	154
150	155
150	174
150	178
150	181
150	185
150	188
150	191
150	192
150	209
151	103
151	113
151	115
151	126
151	131
151	134
151	135
151	155
151	157
151	161
151	170
151	181
151	185
151	186
151	191
151	243
152	98
152	101
152	105
152	106
152	107
152	119
152	123
152	132
152	138
152	159
152	171
152	180
152	187
152	188
152	210
152	220
153	59
153	101
153	104
153	106
153	107
153	111
153	119
153	121
153	132
153	138
153	147
153	148
153	164
153	176
153	182
153	188
154	103
154	107
154	131
154	134
154	144
154	148
154	149
154	150
154	157
154	168
154	170
154	171
154	172
154	182
154	192
154	242
155	68
155	99
155	113
155	118
155	125
155	129
155	130
155	132
155	140
155	150
155	151
155	157
155	181
155	184
155	192
155	214
156	61
156	102
156	103
156	107
156	113
156	118
156	125
156	130
156	131
156	138
156	168
156	174
156	177
156	178
156	183
156	185
157	62
157	98
157	113
157	124
157	125
157	126
157	133
157	134
157	135
157	143
157	149
157	151
157	154
157	155
157	184
157	186
158	42
158	104
158	108
158	110
158	112
158	118
158	133
158	146
158	147
158	163
158	166
158	167
158	168
158	169
158	171
158	180
159	99
159	102
159	108
159	113
159	126
159	134
159	143
159	144
159	152
159	166
159	170
159	181
159	184
159	185
159	221
159	242
160	97
160	107
160	111
160	120
160	123
160	124
160	130
160	137
160	141
160	161
160	173
160	175
160	178
160	182
160	189
160	285
161	94
161	106
161	113
161	115
161	116
161	120
161	130
161	134
161	138
161	143
161	151
161	160
161	179
161	180
161	182
161	187
162	13
162	100
162	101
162	102
162	115
162	124
162	128
162	139
162	145
162	146
162	167
162	168
162	175
162	177
162	183
162	254
163	28
163	100
163	103
163	112
163	124
163	128
163	146
163	158
163	165
163	166
163	170
163	177
163	182
163	183
163	191
163	229
164	108
164	109
164	110
164	111
164	114
164	127
164	137
164	142
164	146
164	153
164	165
164	167
164	168
164	169
164	190
164	194
165	47
165	100
165	101
165	105
165	108
165	112
165	114
165	116
165	120
165	121
165	163
165	164
165	172
165	175
165	183
165	187
166	55
166	100
166	108
166	115
166	119
166	128
166	142
166	145
166	158
166	159
166	163
166	168
166	186
166	190
166	192
166	223
167	40
167	100
167	105
167	116
167	121
167	133
167	134
167	141
167	143
167	145
167	158
167	162
167	164
167	181
167	186
167	191
168	59
168	94
168	114
168	121
168	122
168	154
168	156
168	158
168	162
168	164
168	166
168	169
168	175
168	183
168	186
168	190
169	63
169	98
169	104
169	109
169	110
169	117
169	126
169	127
169	131
169	146
169	158
169	164
169	168
169	181
169	190
169	191
170	42
170	97
170	98
170	102
170	118
170	119
170	122
170	125
170	134
170	151
170	154
170	159
170	163
170	174
170	178
170	191
171	104
171	121
171	132
171	136
171	138
171	143
171	147
171	152
171	154
171	158
171	176
171	179
171	182
171	187
171	189
171	200
172	95
172	99
172	102
172	120
172	122
172	126
172	131
172	141
172	154
172	165
172	177
172	178
172	180
172	184
172	185
172	192
173	106
173	109
173	117
173	120
173	123
173	125
173	127
173	132
173	138
173	141
173	143
173	160
173	174
173	188
173	218
173	244
174	79
174	100
174	118
174	125
174	126
174	129
174	144
174	145
174	147
174	149
174	150
174	156
174	170
174	173
174	178
174	181
175	53
175	103
175	104
175	108
175	114
175	116
175	121
175	126
175	127
175	139
175	142
175	160
175	162
175	165
175	168
175	188
176	101
176	102
176	111
176	115
176	118
176	119
176	136
176	139
176	141
176	142
176	143
176	153
176	171
176	187
176	188
176	219
177	98
177	99
177	113
177	118
177	119
177	122
177	125
177	128
177	129
177	144
177	156
177	162
177	163
177	172
177	192
177	236
178	96
178	102
178	103
178	106
178	107
178	109
178	131
178	134
178	136
178	149
178	150
178	156
178	160
178	170
178	172
178	174
179	71
179	97
179	101
179	120
179	121
179	138
179	141
179	143
179	146
179	147
179	161
179	171
179	183
179	187
179	189
179	190
180	22
180	97
180	109
180	115
180	126
180	138
180	140
180	141
180	143
180	152
180	158
180	161
180	172
180	185
180	187
180	189
181	98
181	111
181	122
181	129
181	135
181	140
181	149
181	150
181	151
181	155
181	159
181	167
181	169
181	174
181	192
181	239
182	97
182	99
182	109
182	123
182	130
182	133
182	137
182	140
182	147
182	153
182	154
182	160
182	161
182	163
182	171
182	286
183	96
183	105
183	114
183	124
183	128
183	134
183	139
183	156
183	162
183	163
183	165
183	168
183	179
183	184
183	186
183	191
184	99
184	102
184	105
184	107
184	125
184	126
184	134
184	135
184	139
184	143
184	155
184	157
184	159
184	172
184	183
184	233
185	54
185	97
185	98
185	122
185	125
185	126
185	145
185	150
185	151
185	156
185	159
185	172
185	180
185	190
185	192
185	273
186	18
186	104
186	110
186	117
186	118
186	128
186	139
186	146
186	148
186	151
186	157
186	166
186	167
186	168
186	183
186	191
187	99
187	100
187	104
187	119
187	136
187	141
187	147
187	152
187	161
187	165
187	171
187	176
187	179
187	180
187	189
187	259
188	97
188	111
188	115
188	127
188	132
188	137
188	140
188	142
188	148
188	150
188	152
188	153
188	173
188	175
188	176
188	263
189	11
189	97
189	102
189	106
189	111
189	113
189	129
189	130
189	144
189	148
189	160
189	171
189	179
189	180
189	187
189	240
190	51
190	100
190	104
190	105
190	106
190	121
190	122
190	131
190	133
190	145
190	164
190	166
190	168
190	169
190	179
190	185
191	20
191	104
191	105
191	108
191	116
191	121
191	144
191	150
191	151
191	163
191	167
191	169
191	170
191	183
191	186
191	272
192	58
192	103
192	109
192	118
192	130
192	135
192	144
192	145
192	150
192	154
192	155
192	166
192	172
192	177
192	181
192	185
193	21
193	49
193	214
193	215
193	222
193	226
193	228
193	234
193	236
193	244
193	247
193	250
193	254
193	255
193	257
193	275
194	41
194	164
194	197
194	206
194	208
194	214
194	216
194	232
194	239
194	248
194	249
194	267
194	270
194	271
194	279
194	283
195	71
195	203
195	206
195	216
195	218
195	224
195	229
195	235
195	236
195	237
195	246
195	260
195	263
195	267
195	272
195	276
196	77
196	197
196	213
196	235
196	242
196	246
196	252
196	256
196	259
196	261
196	264
196	266
196	267
196	277
196	281
196	284
197	15
197	194
197	196
197	209
197	211
197	214
197	215
197	224
197	239
197	248
197	255
197	256
197	262
197	267
197	283
197	284
198	5
198	199
198	203
198	208
198	212
198	223
198	234
198	237
198	238
198	244
198	245
198	261
198	268
198	278
198	280
198	281
199	37
199	198
199	205
199	207
199	216
199	217
199	219
199	221
199	224
199	228
199	235
199	237
199	253
199	271
199	278
199	287
200	146
200	171
200	204
200	210
200	211
200	212
200	213
200	227
200	233
200	237
200	245
200	247
200	260
200	275
200	281
200	288
201	19
201	202
201	204
201	211
201	231
201	233
201	240
201	243
201	246
201	250
201	260
201	273
201	275
201	276
201	279
201	283
202	38
202	65
202	201
202	204
202	210
202	222
202	229
202	234
202	235
202	240
202	245
202	247
202	254
202	262
202	275
202	288
203	38
203	195
203	198
203	204
203	205
203	214
203	219
203	246
203	252
203	261
203	264
203	268
203	269
203	272
203	278
203	280
204	48
204	200
204	201
204	202
204	203
204	209
204	211
204	217
204	228
204	231
204	232
204	233
204	242
204	251
204	257
204	260
205	17
205	199
205	203
205	207
205	216
205	235
205	238
205	244
205	249
205	251
205	253
205	256
205	259
205	269
205	279
206	73
206	84
206	194
206	195
206	212
206	218
206	232
206	246
206	248
206	261
206	265
206	266
206	269
206	272
206	287
206	288
207	83
207	199
207	205
207	213
207	215
207	219
207	220
207	227
207	244
207	249
207	251
207	253
207	269
207	276
207	280
207	282
208	127
208	194
208	198
208	215
208	230
208	231
208	234
208	264
208	265
208	266
208	267
208	271
208	283
208	284
208	285
208	287
209	119
209	150
209	197
209	204
209	215
209	229
209	239
209	240
209	252
209	253
209	265
209	271
209	277
209	283
209	285
209	286
210	149
210	152
210	200
210	202
210	231
210	242
210	247
210	250
210	251
210	255
210	257
210	258
210	275
210	280
210	281
210	282
211	66
211	197
211	200
211	201
211	204
211	223
211	227
211	230
211	232
211	254
211	255
211	273
211	274
211	275
211	285
211	287
212	98
212	198
212	200
212	206
212	218
212	240
212	246
212	248
212	251
212	252
212	254
212	262
212	272
212	280
212	282
212	287
213	126
213	196
213	200
213	207
213	225
213	230
213	241
213	242
213	245
213	256
213	261
213	264
213	271
213	279
213	284
213	286
214	80
214	155
214	193
214	194
214	197
214	203
214	221
214	222
214	229
214	241
214	245
214	249
214	264
214	277
214	279
214	285
215	120
215	193
215	197
215	207
215	208
215	209
215	225
215	239
215	249
215	253
215	262
215	270
215	271
215	273
215	285
215	286
216	33
216	194
216	195
216	199
216	205
216	218
216	219
216	220
216	231
216	235
216	244
216	254
216	257
216	272
216	273
216	276
217	102
217	199
217	204
217	220
217	223
217	226
217	228
217	233
217	245
217	247
217	250
217	258
217	260
217	262
217	275
217	280
218	173
218	195
218	206
218	212
218	216
218	228
218	237
218	238
218	240
218	248
218	261
218	266
218	275
218	276
218	282
218	288
219	129
219	176
219	199
219	203
219	207
219	216
219	235
219	237
219	248
219	249
219	263
219	272
219	274
219	275
